#date;end_date;event_text;link;category
1568;;De Tachtigjarige Oorlog begint met opstand tegen het Spaanse gezag.;https://www.canonvannederland.nl/nl/willemvanoranje;Nederlandse geschiedenis
1 APR 1572;;De watergeuzen nemen Den Briel in en de Opstand krijgt vaste voet in Holland en Zeeland.;https://www.canonvannederland.nl/nl/dewatergeuzen;Nederlandse geschiedenis
3 OCT 1574;;Leiden wordt ontzet na een langdurig Spaans beleg.;https://www.canonvannederland.nl/nl/deleidsontzet;Nederlandse geschiedenis
8 FEB 1575;;De Universiteit Leiden wordt gesticht als beloning voor het verzet van de stad.;https://www.canonvannederland.nl/nl/universiteitleiden;Nederlandse geschiedenis
23 JAN 1579;;De Unie van Utrecht wordt gesloten en vormt een belangrijke basis voor de Republiek.;https://www.canonvannederland.nl/nl/unievanutrecht;Nederlandse geschiedenis
26 JUL 1581;;Met het Plakkaat van Verlatinghe zeggen de opstandige gewesten Filips II als landsheer af.;https://www.canonvannederland.nl/nl/plakkaatvanverlatinghe;Nederlandse geschiedenis
10 JUL 1584;;Willem van Oranje wordt in Delft vermoord door Balthasar Gerards.;https://www.canonvannederland.nl/nl/willemvanoranje;Nederlandse geschiedenis
17 AUG 1585;;Antwerpen valt in Spaanse handen en veel kooplieden en ambachtslieden trekken naar het noorden.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1588;;De Republiek der Zeven Verenigde Nederlanden ontstaat als zelfstandige staat.;https://www.canonvannederland.nl/nl/derepubliek;Nederlandse geschiedenis
1595;;De eerste Nederlandse expeditie naar Azië vertrekt en opent de weg naar handel met de Oost.;https://www.canonvannederland.nl/nl/devoc;Nederlandse geschiedenis
20 MAR 1602;;De Verenigde Oost-Indische Compagnie wordt opgericht.;https://www.canonvannederland.nl/nl/devoc;Nederlandse geschiedenis
1609;;Het Twaalfjarig Bestand begint en brengt tijdelijk rust in de Tachtigjarige Oorlog.;https://www.canonvannederland.nl/nl/derepubliek;Nederlandse geschiedenis
1609;;De Amsterdamse Wisselbank wordt opgericht en versterkt Amsterdam als handelscentrum.;https://www.canonvannederland.nl/nl/amsterdam;Nederlandse geschiedenis
1619;;De Synode van Dordrecht eindigt en legt de Statenvertaling en de gereformeerde leer vast.;https://www.canonvannederland.nl/nl/statenbijbel;Nederlandse geschiedenis
30 MAY 1619;;Jan Pieterszoon Coen sticht Batavia als centrum van de VOC in Azië.;https://www.canonvannederland.nl/nl/devoc;Nederlandse geschiedenis
3 JUN 1621;;De West-Indische Compagnie wordt opgericht voor handel en oorlog in het Atlantische gebied.;https://www.canonvannederland.nl/nl/slavernij;Nederlandse geschiedenis
1624;;Nederlandse kolonisten vestigen zich op Manhattan en Nieuw-Amsterdam groeit uit tot een kolonie.;https://www.canonvannederland.nl/nl/nieuwamsterdam;Nederlandse geschiedenis
1628;;Piet Hein verovert de Spaanse zilvervloot voor de West-Indische Compagnie.;https://www.canonvannederland.nl/nl/piethein;Nederlandse geschiedenis
1634;;De West-Indische Compagnie verovert Curaçao op Spanje.;https://www.canonvannederland.nl/nl/slavernij;Nederlandse geschiedenis
1637;;De tulpenmanie bereikt een hoogtepunt en stort daarna in.;https://www.canonvannederland.nl/nl/tulpenmanie;Nederlandse geschiedenis
1642;;Rembrandt voltooit De Nachtwacht voor de Amsterdamse schutterij.;https://www.rijksmuseum.nl/nl/collectie/sk-c-5;Nederlandse geschiedenis
15 MAY 1648;;De Vrede van Münster erkent de onafhankelijkheid van de Republiek.;https://www.canonvannederland.nl/nl/vredevanmunster;Nederlandse geschiedenis
8 JUL 1652;;De Eerste Engels-Nederlandse Oorlog begint en bedreigt de Nederlandse zeehandel.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1665;;De Tweede Engels-Nederlandse Oorlog begint tussen handelsrivalen op zee.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
19 JUN 1667;;Michiel de Ruyter voert de Tocht naar Chatham uit en brengt Engeland een zware nederlaag toe.;https://www.canonvannederland.nl/nl/michielderuyter;Nederlandse geschiedenis
31 JUL 1667;;De Vrede van Breda beëindigt de Tweede Engels-Nederlandse Oorlog.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1672;;Het Rampjaar treft de Republiek wanneer Frankrijk, Engeland, Münster en Keulen aanvallen.;https://www.canonvannederland.nl/nl/het-rampjaar;Nederlandse geschiedenis
20 AUG 1672;;Johan en Cornelis de Witt worden in Den Haag vermoord tijdens de crisis van het Rampjaar.;https://www.canonvannederland.nl/nl/johandewitt;Nederlandse geschiedenis
1674;;De Derde Engels-Nederlandse Oorlog eindigt met de Vrede van Westminster.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1685;;Na de herroeping van het Edict van Nantes vluchten veel hugenoten naar de Republiek.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1689;;Willem III en Maria II worden koning en koningin van Engeland, Schotland en Ierland.;https://www.canonvannederland.nl/nl/willemiii;Nederlandse geschiedenis
1702;;Na de dood van Willem III begint het Tweede Stadhouderloze Tijdperk.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1713;;De Vrede van Utrecht beëindigt de Spaanse Successieoorlog en verandert het Europese machtsevenwicht.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1747;;Willem IV wordt erfstadhouder van alle gewesten van de Republiek.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1780;;De Vierde Engels-Nederlandse Oorlog begint en beschadigt de Nederlandse handel zwaar.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1781;;Joan Derk van der Capellen publiceert Aan het volk van Nederland en geeft de patriottenbeweging kracht.;https://www.canonvannederland.nl/nl/patriotten;Nederlandse geschiedenis
1787;;Pruisische troepen herstellen het gezag van stadhouder Willem V na de patriottenopstand.;https://www.canonvannederland.nl/nl/patriotten;Nederlandse geschiedenis
19 JAN 1795;;De Bataafse Revolutie maakt een einde aan de oude Republiek.;https://www.canonvannederland.nl/nl/depatriottentijd;Nederlandse geschiedenis
1798;;De Bataafse Republiek krijgt een nieuwe grondwet en wordt een eenheidsstaat.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
5 JUN 1806;;Lodewijk Napoleon wordt koning van Holland.;https://www.canonvannederland.nl/nl/lodewijknapoleon;Nederlandse geschiedenis
1810;;Nederland wordt ingelijfd bij het Franse Keizerrijk van Napoleon.;https://www.canonvannederland.nl/nl/lodewijknapoleon;Nederlandse geschiedenis
30 NOV 1813;;Willem Frederik landt in Scheveningen en het Nederlandse bestuur wordt hersteld.;https://www.canonvannederland.nl/nl/koningwillem1;Nederlandse geschiedenis
29 MAR 1814;;De eerste grondwet van het nieuwe Koninkrijk der Nederlanden wordt aangenomen.;https://www.canonvannederland.nl/nl/koningwillem1;Nederlandse geschiedenis
16 MAR 1815;;Willem I roept zichzelf uit tot koning van het Verenigd Koninkrijk der Nederlanden.;https://www.canonvannederland.nl/nl/koningwillem1;Nederlandse geschiedenis
18 JUN 1815;;Napoleon wordt verslagen bij Waterloo, mede door troepen uit het nieuwe koninkrijk.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
25 AUG 1830;;De Belgische Opstand begint in Brussel en leidt tot afscheiding van België.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
20 SEP 1839;;De eerste spoorlijn van Nederland opent tussen Amsterdam en Haarlem.;https://www.canonvannederland.nl/nl/despoorwegen;Nederlandse geschiedenis
19 APR 1839;;Het Verdrag van Londen erkent de onafhankelijkheid van België.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
3 NOV 1848;;De Grondwetsherziening van Thorbecke legt de basis voor de parlementaire democratie.;https://www.parlement.com/grondwetsherziening-1848;Nederlandse geschiedenis
1853;;Het herstel van de bisschoppelijke hiërarchie veroorzaakt de Aprilbeweging.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1860;;Multatuli publiceert Max Havelaar en levert scherpe kritiek op het koloniale bestuur in Nederlands-Indië.;https://www.canonvannederland.nl/nl/maxhavelaar;Nederlandse geschiedenis
1 JUL 1863;;Nederland schaft de slavernij af in Suriname en de Nederlandse Antillen.;https://www.canonvannederland.nl/nl/slavernij;Nederlandse geschiedenis
1869;;De Nieuwe Waterweg wordt geopend en verbetert de toegang tot de Rotterdamse haven.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1876;;De Noordzeekanaalverbinding naar Amsterdam wordt geopend.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1883;;Vincent van Gogh begint aan een periode waarin hij het harde leven van arbeiders en boeren schildert.;https://www.canonvannederland.nl/nl/vincentvangogh;Nederlandse geschiedenis
1890;;Na het overlijden van Willem III wordt Wilhelmina koningin onder regentschap van Emma.;https://www.canonvannederland.nl/nl/koninginwilhelmina;Nederlandse geschiedenis
6 SEP 1898;;Wilhelmina wordt ingehuldigd als koningin van Nederland.;https://www.koninklijkhuis.nl/onderwerpen/koning-willem-alexander/voorgangers/koningin-wilhelmina;Nederlandse geschiedenis
1901;;De Woningwet en Leerplichtwet markeren belangrijke sociale hervormingen.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1903;;Grote spoorwegstakingen zorgen voor politieke strijd over vakbonden en stakingsrecht.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1914;;Nederland blijft neutraal tijdens de Eerste Wereldoorlog, maar mobiliseert het leger.;https://www.canonvannederland.nl/nl/eerstewereldoorlog;Nederlandse geschiedenis
1916;;De Zuiderzeevloed versterkt de roep om afsluiting en inpoldering van de Zuiderzee.;https://www.canonvannederland.nl/nl/deafsluitdijk;Nederlandse geschiedenis
1917;;De Pacificatie van 1917 brengt algemeen mannenkiesrecht en financiële gelijkstelling van bijzonder onderwijs.;https://www.parlement.com/historische-ontwikkeling-kiesstelsels-en-kiesrecht;Nederlandse geschiedenis
1918;;Pieter Jelles Troelstra roept vergeefs op tot revolutie in Nederland.;https://www.parlement.com/;Nederlandse geschiedenis
1919;;Vrouwen krijgen actief kiesrecht bij verkiezingen in Nederland.;https://www.parlement.com/vrouwenkiesrecht;Nederlandse geschiedenis
1922;;Vrouwen stemmen voor het eerst bij Tweede Kamerverkiezingen.;https://www.parlement.com/vrouwenkiesrecht;Nederlandse geschiedenis
1929;;De wereldwijde economische crisis raakt ook Nederland hard.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
28 MAY 1932;;De Afsluitdijk wordt gesloten en verandert de Zuiderzee in het IJsselmeer.;https://www.canonvannederland.nl/nl/deafsluitdijk;Nederlandse geschiedenis
1936;;De Nederlandse regering devalueert de gulden tijdens de economische crisis.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
10 MAY 1940;;Duitsland valt Nederland binnen en de Tweede Wereldoorlog begint voor Nederland.;https://www.tweedewereldoorlog.nl/kennis/themas/wereldwijde-schaal-conflict/nederland-in-oorlog/invasie/;Nederlandse geschiedenis
14 MAY 1940;;Rotterdam wordt gebombardeerd en Nederland capituleert kort daarna voor Duitsland.;https://www.tweedewereldoorlog.nl/kennis/themas/wereldwijde-schaal-conflict/nederland-in-oorlog/invasie/capitulatie/;Nederlandse geschiedenis
25 FEB 1941;;De Februaristaking breekt uit als protest tegen de Jodenvervolging.;https://www.canonvannederland.nl/nl/februaristaking;Nederlandse geschiedenis
6 JUL 1942;;Anne Frank duikt met haar familie onder in het Achterhuis in Amsterdam.;https://www.canonvannederland.nl/nl/annefrank;Nederlandse geschiedenis
17 SEP 1944;;Operatie Market Garden begint in Zuid-Nederland.;https://www.tweedewereldoorlog.nl/;Nederlandse geschiedenis
5 MAY 1945;;Nederland viert de bevrijding na vijf jaar Duitse bezetting.;https://www.tweedewereldoorlog.nl/kennis/themas/wereldwijde-schaal-conflict/bevrijding/bevrijding-nederland/;Nederlandse geschiedenis
15 AUG 1945;;Japan capituleert en de Tweede Wereldoorlog eindigt ook voor het Koninkrijk der Nederlanden in Azië.;https://www.tweedewereldoorlog.nl/;Nederlandse geschiedenis
17 AUG 1945;;Indonesië roept de onafhankelijkheid uit na de Japanse capitulatie.;https://www.canonvannederland.nl/nl/indonesie;Nederlandse geschiedenis
1947;;De eerste Politionele Actie begint in de Indonesische onafhankelijkheidsoorlog.;https://www.canonvannederland.nl/nl/indonesie;Nederlandse geschiedenis
27 DEC 1949;;Nederland draagt de soevereiniteit over aan Indonesië.;https://www.canonvannederland.nl/nl/indonesie;Nederlandse geschiedenis
1951;;Nederland is medeoprichter van de Europese Gemeenschap voor Kolen en Staal.;https://www.canonvannederland.nl/nl/europa;Nederlandse geschiedenis
1 FEB 1953;;De Watersnoodramp treft Zeeland, Zuid-Holland en West-Brabant.;https://www.nationaalarchief.nl/beleven/onderwijs/bronnenbox/watersnoodramp-1953;Nederlandse geschiedenis
1957;;Nederland ondertekent de Verdragen van Rome en wordt medeoprichter van de Europese Economische Gemeenschap.;https://www.canonvannederland.nl/nl/europa;Nederlandse geschiedenis
1959;;Bij Slochteren wordt een groot aardgasveld ontdekt.;https://www.canonvannederland.nl/nl/aardgas;Nederlandse geschiedenis
1960;;De verzorgingsstaat groeit sterk door economische groei en sociale wetgeving.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1962;;Nieuw-Guinea komt onder tijdelijk VN-bestuur en later onder Indonesisch bestuur.;https://www.canonvannederland.nl/nl/indonesie;Nederlandse geschiedenis
1965;;De Provo-beweging komt op in Amsterdam en daagt het gezag uit.;https://www.canonvannederland.nl/nl/provo;Nederlandse geschiedenis
10 MAR 1966;;Prinses Beatrix trouwt met Claus von Amsberg in Amsterdam.;https://www.koninklijkhuis.nl/onderwerpen/koning-willem-alexander/ouders/koningin-beatrix;Nederlandse geschiedenis
1967;;De eerste kleurentelevisie-uitzendingen markeren een nieuwe fase in de Nederlandse media.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1973;;De oliecrisis raakt Nederland en leidt tot autoloze zondagen.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
25 NOV 1975;;Suriname wordt onafhankelijk van Nederland.;https://www.canonvannederland.nl/nl/suriname;Nederlandse geschiedenis
30 APR 1980;;Beatrix wordt ingehuldigd als koningin en er zijn grote krakersrellen in Amsterdam.;https://www.koninklijkhuis.nl/onderwerpen/koning-willem-alexander/ouders/koningin-beatrix;Nederlandse geschiedenis
1983;;De Nederlandse grondwet wordt ingrijpend herzien en sociale grondrechten worden opgenomen.;https://www.parlement.com/grondwet;Nederlandse geschiedenis
1 JAN 1986;;Aruba krijgt een status aparte binnen het Koninkrijk der Nederlanden.;https://www.rijksoverheid.nl/onderwerpen/caribische-deel-van-het-koninkrijk;Nederlandse geschiedenis
1989;;De val van de Berlijnse Muur verandert Europa en beïnvloedt ook de Nederlandse politiek.;https://www.canonvannederland.nl/nl/europa;Nederlandse geschiedenis
7 FEB 1992;;Het Verdrag van Maastricht wordt ondertekend en vormt een belangrijke stap naar de Europese Unie.;https://www.canonvannederland.nl/nl/europa;Nederlandse geschiedenis
1995;;De val van Srebrenica leidt tot langdurige discussie over de Nederlandse VN-missie Dutchbat.;https://www.niod.nl/nl/dossiers/srebrenica;Nederlandse geschiedenis
1995;;Grote rivierwaterstanden leiden tot evacuaties langs Maas, Waal en Rijn.;https://www.rijkswaterstaat.nl/;Nederlandse geschiedenis
1 APR 2001;;Nederland opent als eerste land ter wereld het burgerlijk huwelijk voor paren van gelijk geslacht.;https://www.rijksoverheid.nl/onderwerpen/trouwen-samenlevingscontract-en-geregistreerd-partnerschap;Nederlandse geschiedenis
1 JAN 2002;;De euro wordt als contant geld ingevoerd in Nederland.;https://www.dnb.nl/algemeen-nieuws/nieuws-2022/twintig-jaar-eurobiljetten-en-euromunten/;Nederlandse geschiedenis
6 MAY 2002;;Pim Fortuyn wordt vermoord in Hilversum kort voor de Tweede Kamerverkiezingen.;https://www.parlement.com/pim_fortuyn;Nederlandse geschiedenis
2 NOV 2004;;Filmmaker Theo van Gogh wordt vermoord in Amsterdam.;https://www.canonvannederland.nl/;Nederlandse geschiedenis
1 JAN 2005;;De basisverzekering wordt voorbereid als onderdeel van een nieuw zorgstelsel dat in 2006 ingaat.;https://www.rijksoverheid.nl/onderwerpen/zorgverzekering;Nederlandse geschiedenis
10 OCT 2010;;De Nederlandse Antillen worden opgeheven en de staatkundige verhoudingen in het Koninkrijk veranderen.;https://www.rijksoverheid.nl/onderwerpen/caribische-deel-van-het-koninkrijk;Nederlandse geschiedenis
30 APR 2013;;Willem-Alexander wordt beëdigd en ingehuldigd als koning na de abdicatie van Beatrix.;https://www.koninklijkhuis.nl/onderwerpen/koninklijk-huis/troonswisseling/troonswisseling-2013;Nederlandse geschiedenis
17 JUL 2014;;Vlucht MH17 wordt boven Oost-Oekraïne neergeschoten met veel Nederlandse slachtoffers.;https://www.rijksoverheid.nl/onderwerpen/neerhalen-vlucht-mh17;Nederlandse geschiedenis
2015;;De grote toestroom van vluchtelingen naar Europa leidt ook in Nederland tot debat over opvang en integratie.;https://www.rijksoverheid.nl/onderwerpen/asielbeleid;Nederlandse geschiedenis
27 FEB 2020;;De eerste besmetting met het nieuwe coronavirus wordt in Nederland bevestigd.;https://www.rijksoverheid.nl/actueel/nieuws/2020/02/27/patient-met-nieuw-coronavirus-in-nederland;Nederlandse geschiedenis
15 MAR 2020;;Nederland neemt ingrijpende maatregelen tegen de verspreiding van COVID-19.;https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19;Nederlandse geschiedenis
19 DEC 2022;;De Nederlandse regering biedt excuses aan voor het slavernijverleden.;https://www.rijksoverheid.nl/onderwerpen/slavernijverleden;Nederlandse geschiedenis
1 JUL 2023;;Koning Willem-Alexander biedt excuses aan voor het Nederlandse slavernijverleden.;https://www.koninklijkhuis.nl/onderwerpen/toespraken/documenten/toespraken/2023/07/01/toespraak-van-koning-willem-alexander-bij-de-nationale-herdenking-slavernijverleden;Nederlandse geschiedenis
22 NOV 2023;;De Tweede Kamerverkiezingen leiden tot grote politieke verschuivingen.;https://www.kiesraad.nl/verkiezingen/tweede-kamer;Nederlandse geschiedenis
2 JUL 2024;;Het kabinet-Schoof wordt beëdigd als nieuw kabinet van Nederland.;https://www.rijksoverheid.nl/regering/bewindspersonen/kabinet-schoof;Nederlandse geschiedenis
