#date;end_date;event_text;link;category
1862;;Otto von Bismarck wird preußischer Ministerpräsident.;https://de.wikipedia.org/wiki/Otto_von_Bismarck;Deutsche Geschichte
1866;;Preußen besiegt Österreich im Deutschen Krieg.;https://de.wikipedia.org/wiki/Deutscher_Krieg;Deutsche Geschichte
1870;;Der Deutsch-Französische Krieg führt zur deutschen Einigung.;https://de.wikipedia.org/wiki/Deutsch-Französischer_Krieg;Deutsche Geschichte
18 JAN 1871;;Das Deutsche Kaiserreich wird in Versailles ausgerufen.;https://de.wikipedia.org/wiki/Deutsche_Reichsgründung;Deutsche Geschichte
1878;;Bismarck führt die Sozialistengesetze ein.;https://de.wikipedia.org/wiki/Sozialistengesetz;Deutsche Geschichte
1883;;Deutschland führt eine bahnbrechende gesetzliche Krankenversicherung ein.;https://de.wikipedia.org/wiki/Bismarcksche_Sozialgesetzgebung;Deutsche Geschichte
1888;;Im Dreikaiserjahr regieren Wilhelm I., Friedrich III. und Wilhelm II. innerhalb eines Jahres.;https://de.wikipedia.org/wiki/Dreikaiserjahr;Deutsche Geschichte
1890;;Bismarck tritt nach Konflikten mit Kaiser Wilhelm II. zurück.;https://de.wikipedia.org/wiki/Otto_von_Bismarck;Deutsche Geschichte
1905;;Der Schlieffen-Plan prägt die deutsche Militärplanung.;https://de.wikipedia.org/wiki/Schlieffen-Plan;Deutsche Geschichte
1914;;Deutschland kämpft im Ersten Weltkrieg.;https://de.wikipedia.org/wiki/Deutsches_Kaiserreich_im_Ersten_Weltkrieg;Deutsche Geschichte
1918;;Die Novemberrevolution beendet die Monarchie und führt zur Weimarer Republik.;https://de.wikipedia.org/wiki/Novemberrevolution;Deutsche Geschichte
1919;;Der Versailler Vertrag legt Deutschland nach dem Ersten Weltkrieg die Friedensbedingungen auf.;https://de.wikipedia.org/wiki/Versailler_Vertrag;Deutsche Geschichte
1923;;Hyperinflation und die Ruhrbesetzung destabilisieren die Weimarer Republik.;https://de.wikipedia.org/wiki/Inflation_von_1914_bis_1923;Deutsche Geschichte
1929;;Die Weltwirtschaftskrise trifft Deutschland schwer.;https://de.wikipedia.org/wiki/Weltwirtschaftskrise;Deutsche Geschichte
30 JAN 1933;;Adolf Hitler wird Reichskanzler, die nationalsozialistische Diktatur beginnt.;https://de.wikipedia.org/wiki/Adolf_Hitler;Deutsche Geschichte
1935;;Die Nürnberger Gesetze entziehen deutschen Juden die Staatsbürgerrechte.;https://de.wikipedia.org/wiki/Nürnberger_Gesetze;Deutsche Geschichte
1938;;Die Novemberpogrome markieren eine massive Eskalation der Gewalt gegen Juden.;https://de.wikipedia.org/wiki/Novemberpogrome_1938;Deutsche Geschichte
1939;;Deutschland beginnt den Zweiten Weltkrieg in Europa und führt ihn.;https://de.wikipedia.org/wiki/Zweiter_Weltkrieg;Deutsche Geschichte
1941;;Deutschland überfällt die Sowjetunion im Rahmen des Unternehmens Barbarossa.;https://de.wikipedia.org/wiki/Unternehmen_Barbarossa;Deutsche Geschichte
1942;;Die Wannseekonferenz koordiniert den Holocaust.;https://de.wikipedia.org/wiki/Wannseekonferenz;Deutsche Geschichte
1945;;Deutschland kapituliert und wird in Besatzungszonen aufgeteilt.;https://de.wikipedia.org/wiki/Bedingungslose_Kapitulation_der_Wehrmacht;Deutsche Geschichte
1948;;Die Berlin-Blockade führt zur Berliner Luftbrücke.;https://de.wikipedia.org/wiki/Berlin-Blockade;Deutsche Geschichte
1949;;Die Bundesrepublik Deutschland und die Deutsche Demokratische Republik werden gegründet.;https://de.wikipedia.org/wiki/Geschichte_Deutschlands_(1945–1990);Deutsche Geschichte
1953;;Der Volksaufstand vom 17. Juni 1953 wird von sowjetischen Truppen niedergeschlagen.;https://de.wikipedia.org/wiki/Volksaufstand_vom_17._Juni_1953;Deutsche Geschichte
1955;;Die Bundesrepublik Deutschland tritt der NATO bei.;https://de.wikipedia.org/wiki/Bundesrepublik_Deutschland;Deutsche Geschichte
1957;;Die Bundesrepublik Deutschland wird Gründungsmitglied der Europäischen Wirtschaftsgemeinschaft.;https://de.wikipedia.org/wiki/Europäische_Wirtschaftsgemeinschaft;Deutsche Geschichte
13 AUG 1961;;Die Berliner Mauer wird errichtet.;https://de.wikipedia.org/wiki/Berliner_Mauer;Deutsche Geschichte
1963;;Der Élysée-Vertrag besiegelt die deutsch-französische Zusammenarbeit.;https://de.wikipedia.org/wiki/Élysée-Vertrag;Deutsche Geschichte
1969;;Willy Brandt wird Bundeskanzler und beginnt die Neue Ostpolitik.;https://de.wikipedia.org/wiki/Neue_Ostpolitik;Deutsche Geschichte
1972;;München ist Gastgeber der Olympischen Spiele, überschattet von einem Terroranschlag auf israelische Athleten.;https://de.wikipedia.org/wiki/Olympia-Attentat;Deutsche Geschichte
9 NOV 1989;;Die Berliner Mauer fällt nach der friedlichen Revolution in der DDR.;https://de.wikipedia.org/wiki/Mauerfall;Deutsche Geschichte
3 OCT 1990;;Deutschland wird wiedervereinigt.;https://de.wikipedia.org/wiki/Deutsche_Wiedervereinigung;Deutsche Geschichte
1991;;Berlin wird zum Regierungssitz des wiedervereinigten Deutschlands bestimmt.;https://de.wikipedia.org/wiki/Berlin;Deutsche Geschichte
1999;;Die deutsche Bundesregierung beginnt den Umzug von Bonn nach Berlin.;https://de.wikipedia.org/wiki/Berliner_Republik;Deutsche Geschichte
2002;;Deutschland führt Euro-Banknoten und -Münzen ein.;https://de.wikipedia.org/wiki/Euro;Deutsche Geschichte
2005;;Angela Merkel wird die erste Bundeskanzlerin Deutschlands.;https://de.wikipedia.org/wiki/Angela_Merkel;Deutsche Geschichte
2015;;Deutschland nimmt im Zuge der europäischen Flüchtlingskrise eine große Zahl von Geflüchteten auf.;https://de.wikipedia.org/wiki/Flüchtlingskrise_in_Europa_ab_2015;Deutsche Geschichte
2020;;Die COVID-19-Pandemie betrifft Deutschland.;https://de.wikipedia.org/wiki/COVID-19-Pandemie_in_Deutschland;Deutsche Geschichte
2021;;Olaf Scholz wird nach der Bundestagswahl Bundeskanzler.;https://de.wikipedia.org/wiki/Olaf_Scholz;Deutsche Geschichte
